shortme	for2591_id	species	sex	strain	animal_id	treatment	subproject	groups	mod	repeats	bwc	rgs	tint_mouse	nesting_rat	burrowing_rat	openfield_rat	cort_plasma	cort_fec	cort_fur_hair	food	social_interaction	Sacc_pref	OF_rearing_frequency	Of_immobile_duration	OF_center_time	BWB_WB	BWB_entries_in_BB	BWB_streching	BWB_LT	EPM_stretching	EPM_head_dip	EPM_closed_arms_duration	EPM_open_arms_duration	EPM_open1_3	Adrel_glands	Creatincise	Oxytocin	BDNF	Irwin	Seizures_n	Seizures_duration	Act_d	Act_n	HR_d	HR_n	NN.I_d	NN.I_n	NNx_d	NNx_n	pNNx_d	pNNx_n	RMSSD_d	RMSSD_n	SDNN_d	SDNN_n	MPPF_hippocampus_L	MPPF_hippocampus_R	MPPF_mPFC	MPPF_septum	FDG_mPFC	FDG_septum	FDG_amygdala	FDG_striatum	FDG_hypothalamus	FDG_thalamus	FDG_parietal_cortex	FDG_hippocampus	Init.ADT	Init.SD	total.SD	Mean.SD
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL7	sham	pet	chem_pet_sham	chem	1				3	1649.3																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL11	sham	pet	chem_pet_sham	chem	1				2	1332.6																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL12	sham	pet	chem_pet_sham	chem	1				3	1344.9																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL19	sham	pet	chem_pet_sham	chem	1				2	735.3																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL20	sham	pet	chem_pet_sham	chem	1				1	1683.4																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL21	sham	pet	chem_pet_sham	chem	1				2	1352.7																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL29	sham	pet	chem_pet_sham	chem	1				2	1351.3																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL34	sham	pet	chem_pet_sham	chem	1				3	1552.4																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL41	sham	pet	chem_pet_sham	chem	1				3	1934.4																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL45	sham	pet	chem_pet_sham	chem	1				3	1906.3																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL1	ive	pet	chem_pet_ive	chem	2					1727.9																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL2	ive	pet	chem_pet_ive	chem	2					1832.4																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL6	ive	pet	chem_pet_ive	chem	2					1478																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL15	ive	pet	chem_pet_ive	chem	2					1569.3																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL23	ive	pet	chem_pet_ive	chem	2					1437.8																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL24	ive	pet	chem_pet_ive	chem	2					2117.7																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL25	ive	pet	chem_pet_ive	chem	2					1376.4																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL26	ive	pet	chem_pet_ive	chem	2					1145.4																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL35	ive	pet	chem_pet_ive	chem	2					1453.3																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL36	ive	pet	chem_pet_ive	chem	2					1332.8																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL42	ive	pet	chem_pet_ive	chem	2					1437																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL43	ive	pet	chem_pet_ive	chem	2					1898.7																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL3	SE	pet	chem_pet_SE	chem	2					1472.5																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL9	SE	pet	chem_pet_SE	chem	2					301.8																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL10	SE	pet	chem_pet_SE	chem	2					817.4																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL13	SE	pet	chem_pet_SE	chem	2					1426.9																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL14	SE	pet	chem_pet_SE	chem	2					676.6																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL18	SE	pet	chem_pet_SE	chem	2					420.3																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL27	SE	pet	chem_pet_SE	chem	2					482.6																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL28	SE	pet	chem_pet_SE	chem	2					187.7																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL32	SE	pet	chem_pet_SE	chem	2					0																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL37	SE	pet	chem_pet_SE	chem	2					1999.4																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL39	SE	pet	chem_pet_SE	chem	2					1100.9																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL40	SE	pet	chem_pet_SE	chem	2					1554.6																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL44	SE	pet	chem_pet_SE	chem	2					431.6																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL4	sham	pet	chem_pet_sham	chem	2					1956.5																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL5	sham	pet	chem_pet_sham	chem	2					1690.1																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL7	sham	pet	chem_pet_sham	chem	2					1282.4																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL11	sham	pet	chem_pet_sham	chem	2					1715.8																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL12	sham	pet	chem_pet_sham	chem	2					1559.2																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL19	sham	pet	chem_pet_sham	chem	2					949.2																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL20	sham	pet	chem_pet_sham	chem	2					1535.5																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL21	sham	pet	chem_pet_sham	chem	2					952.3																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL29	sham	pet	chem_pet_sham	chem	2					1036																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL34	sham	pet	chem_pet_sham	chem	2					1833																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL41	sham	pet	chem_pet_sham	chem	2					1949.5																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL45	sham	pet	chem_pet_sham	chem	2					1674.5																									0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL1	ive	pet	chem_pet_ive	chem	3	26.4035088			2	1921.1	4209.67	28.107	10521			364	94.76961	33	115.16	67.44	67.56	5	14	11.8						32.155		123.1975	481.1347		0																	1.3177085	0	0	0.9323876	0.9821961	0.792778	1.0415421	0.9392993	1.1125632	0.8635318	1.0131363				
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL2	ive	pet	chem_pet_ive	chem	3	20.2958094			3	2147.9	4058.692	21.8465	8721.3			388	93.44729	24	192.64	93.48	153.76	5	4	5.56						46.07		18.2995	702.79		0																	1.8909993	0.876409397	0.97265627	0.8808598	0.8759245	0.7928342	0.9823385	0.9264969	1.062904	0.81753	0.9359517				
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL6	ive	pet	chem_pet_ive	chem	3	14.2857143			2	1846	5023.246	74.29	4838.4			384	88.81707	32	116.08	156.04	121.92	8	9	26.68						30.09		2.9185	608.1424		0																		0	0.066541165	0.9543189	0.9626151	0.836925	0.9919808	0.9242977	1.0942214	0.872184	0.9908858				
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL15	ive	pet	chem_pet_ive	chem	3	15.5693261			3	1786.2	4698.297	62.882	4485.6			388	92.06976	43	112.08	71.88	144.88	6	5	37.52						30.23		7.1725	579.6902		0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL23	ive	pet	chem_pet_ive	chem	3	7.2819644			2	1092.5	5248.588	26.529	4806.9			351	88.5229	32	85.4	142.04	154.2	10	5	24.92						27.285		16.727	707.103		0																	1.0484316	0.000614	0.223212565	0.9993229	0.9942596	0.8167496	1.0562077	0.9309078	1.1371479	0.8606647	0.9904642				
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL24	ive	pet	chem_pet_ive	chem	3	14.4325658			3	1849.5	5397.182	49.7365	13542.9			351	87.74704	48	87.32	114.6	134.44	8	6	9.84						29.305		17.5905	740.1736		0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL25	ive	pet	chem_pet_ive	chem	3	15.7000829			1	1348.1	4818.383	30.842	7854			364	88.87896	39	145.68	71.2	120.96	12	15	3.04						34.86		7.3395	710.9217		0																	3.2046384	1.124651316	1.828471024	1.0821806	1.0127303	0.8971294	1.0782857	0.9666097	1.0690758	0.9850054	1.0400299				
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL26	ive	pet	chem_pet_ive	chem	3	13.0562552			3	2207.1	4485.499	27.6395	4855.2			387	89.91597	27	166.16	57.72	115.88	9	14	5.72						23.895		9.3885	621.3219		0																	2.5516531	0.953637576	1.486193168	0.9695673	1.051695	0.874247	1.0497576	0.9804304	1.0664915	0.9030219	1.0647677				
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL35	ive	pet	chem_pet_ive	chem	3	9.8770666			3	1488	5515.345	97.131	4256.7			384	91.25841	36	93.68	123.08	131.92	8	8	27.04						27.48		14.255	634.5322		0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL36	ive	pet	chem_pet_ive	chem	3	11.0647182			3	1786.2	4666.641	49.0435	5359.2			364	88.68051	24	148.56	130.68	86	9	11	0.6						27.04		5.245	784.3382		0																	1.4366994	0.121665804	0.466201394	0.9476378	0.9960243	0.8386111	0.9936781	0.9233931	1.0437401	0.8276561	1.008042				
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL42	ive	pet	chem_pet_ive	chem	3	15.2623211			3	1936.9	6141.907	29.0305	4760.7			364	93.43529	37	69.16	102.4	88.32	7	9	11.92						25.435		15.811	604.9416		0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL43	ive	pet	chem_pet_ive	chem	3	11.2922951			2	1942.3	3969.936	71.9215	4074			387	89.41548	24	172.68	107.68	113.2	8	10	1.04						32.27		12.3005	796.8863		0																	1.0125773	0.003384598	0.230483976	1.0047014	0.9770289	0.903984	1.0442147	1.0526154	1.1432552	0.9158814	1.0749854				
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL3	SE	pet	chem_pet_SE	chem	3	58.7294728			3	0	6643.359	8.6105	5113.5			109	91.82631	36	150.24	86.48	159.96	5	2	49.12						31.715		55.151	251.5216		7	717																														
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL9	SE	pet	chem_pet_SE	chem	3	9.7167585			3	2117.7	8037.296	39.578	8099.7			162	90.9229	67	26.2	119.64	24.4	4	11	6.08						27.675		255.3155	339.345		1	11																3.3294988	0.720639114	1.841905846	1.0002868	0.9744685	0.8149662	1.0416682	0.9014643	1.0575212	0.8654674	0.9134716				
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL10	SE	pet	chem_pet_SE	chem	3					0																									83	4079																1.8374512														
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL13	SE	pet	chem_pet_SE	chem	3	51.6065054			1	0	4831.243	89.567	54264			41	76.05634	16	191.24	181.2	154.44	5	8	39.88						37.195		96.9345	413.2849		4	300																2.6729985	1.217854633	2.302752435	1.0195692	1.0050839	0.9094324	1.0540459	0.9607394	1.0421136	0.8576558	0.9288724				
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL14	SE	pet	chem_pet_SE	chem	3	66.9565217			1	0	4570.072	17.574	7459.2			41	33.90453	38	234.12	157.36	182.64	5	2	109.28						43.41		14.136	292.9218		9	431																2.3602162	0.366684298	1.687022685	0.9643121	0.9768801	0.8555684	1.0128079	0.8899783	0.9933838	0.8006038	0.965973				
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL18	SE	pet	chem_pet_SE	chem	3	51.8260156			1	0	1143.603	6.431	17879.4			38	89.62304	0	505.28	470.16	54.68	1	0	54.72						27.615		7.6265	376.2718		45	2567																1.2350325	0.148673937	1.612641244	0.9737235	1.0185764	0.8499362	1.031287	0.9489228	0.9597024	0.7951857	0.9077284				
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL27	SE	pet	chem_pet_SE	chem	3	47.270419			2	136.2	6216.993	32.813	7240.8			159	92.50551	46	87.12	149.48	30.04	4	6	2.84						32.495		22.1725	394.5919		4	213																														
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL28	SE	pet	chem_pet_SE	chem	3	49.7970779			2	0	6396.339	19.159	3196.2			109	51.43791	30	128.76	92.76	65.16	3	6	33.84						28.935		9.521	504.2776		0	0																														
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL32	SE	pet	chem_pet_SE	chem	3	40.7594937			0	0	5184.036	38.813	4937.1			168	90.52248	34	152	22.32	35.32	1	0	35.32						30.665		9.705	454.626		35	1815																1.6025579	0.125767557	2.208166415	1.0611108	1.0486098	0.8818657	1.0453392	0.9582109	1.0546673	0.9163369	0.98339				
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL37	SE	pet	chem_pet_SE	chem	3	48.6544212			0	0	5241.629	4.886	11781			162	81.68264	26	119.16	134.2	9.92	1	0	9.92						32.28		7.178	451.0221		7	438																														
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL39	SE	pet	chem_pet_SE	chem	3	36.4948454			3	0	6294.302	44.582	7513.8			159	85.75482	41	128.24	96.12	93.28	2	1	85.92						38.04		21.249	488.7005		158	9831																2.824077	0.743105294	3.187312899	1.0030336	0.9657365	0.8295257	1.0388886	0.9365767	0.9077861	0.8269591	0.9390439				
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL40	SE	pet	chem_pet_SE	chem	3	27.4966413			3	0	2164.872	269.0665	4838.4			168	74.42258	0	388.88	350.56	159.36	5	3	125.56						42.455		5.0355	353.4173		14	925																3.4575146	0.849012992	2.871496444	1.0126538	0.9929345	0.8806566	1.0606406	0.9256737	1.0004839	0.8093338	0.9456057				
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL44	SE	pet	chem_pet_SE	chem	3	31.3090909			3	0	2276.639	101.8635	51240			38	41.85393	0	408.76	316.72	53.72	1	0	53.76						38.2		9.077	492.9123		51	2383																0.9914434	0.05104622	2.201636839	1.2371781	1.1657229	1.1024817	1.1953344	0.9662418	0.999173	0.9290284	1.0859432				
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL4	sham	pet	chem_pet_sham	chem	3	56.0322855			2	1310.7	4878.927	64.0275	2736.3			303	88.62239	25	133.44	38.84	83.24	7	13	0.2						31.11		72.3125	564.8316		0																	2.0436566	0.27355304	1.322206844	0.9549218	1.0377236	0.8319098	1.0631897	0.9199525	1.0908584	0.858959	0.9866838				
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL5	sham	pet	chem_pet_sham	chem	3	9.0836335			2	1430.2	4448.619	20.427	5886.3			479	93.5852	38	116.8	143.56	113	6	9	15.56						34.04		48.013	599.8822		0																	2.152445	0.794944849	1.513992063	0.9231285	0.9711864	0.8182359	1.0141056	0.9089568	1.1078199	0.8413682	1.0228006				
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL7	sham	pet	chem_pet_sham	chem	3	15.175922			2	1839.3	4714.972	87.9295	7402.5			334	89.97468	26	160.56	153.96	77.76	8	10	13.28						27.525		3.1825	385.4699		0																	1.4205624	1.378591499	2.722194111	1.0218373	1.0587757	0.862552	1.0302015	0.9235999	1.1076214	0.8843146	0.967107				
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL11	sham	pet	chem_pet_sham	chem	3	19.4341943			2	1974.5	4581.573	49.131	9544.5			281	92.68762	19	108.12	111.4	58.44	7	11	1.24						30.395		22.92	593.9522		0																	0.8596224	0.000605	0.342982742	0.9270402	1.0033104	0.8776097	1.0942532	0.9916219	1.1012569	0.8501237	1.0405553				
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL12	sham	pet	chem_pet_sham	chem	3																														0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL19	sham	pet	chem_pet_sham	chem	3	12.9621575			3	1058.5	4293.449	19.151	6997.2			334	91.62517	37	141.08	67.96	127.24	6	10	16.16						29.495		8.39	746.5153		0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL20	sham	pet	chem_pet_sham	chem	3	17.7547771			3	1699.3	5078.692	112.1775	6575.1			281	86.12613	16	99.24	138.16	90.08	6	7	10.84						33.155		12.1145	575.3392		0																	2.5839237	0.902353552	1.871039056	1.0562418	1.0580912	0.8956761	1.0848383	0.9942163	1.1179998	0.8841676	1.0261412				
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL21	sham	pet	chem_pet_sham	chem	3	14.5554681			3	2002	5323.123	67.8665	5042.1			355	90.56261	29	130.68	75.28	111	7	11	10.64						30.815		8.284	557.8044		0																															
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL29	sham	pet	chem_pet_sham	chem	3	14.6219136			2	1182.5	4656.531	82.5375	11707.5			479	90.6383	37	112.64	153.32	115.6	9	5	12						36.62		13.5085	337.6913		0																	2.0174926	0.097250759	1.302426939												
PostSE_chemical_PET	P11	rat	female	Sprague Dawley	DL34	sham	pet	chem_pet_sham	chem	3	10.7085987			3	1803.3	4519.537	133.9355	4164.3			303	92.93774	31	125.8	70.28	104.8	8	11	6.32						34.555		14.919	496.917		0																	1.8980369	0.008560102	0.733626401	0.988824	1.0390078	0.8295264	1.0672463	0.946163	1.0830352	0.8586442	1.0276161				
